feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
TF:DWT_L6_tk_std,5,1.4502269607419294e-07,898.0,0.20798473681281507,205.0,0.3398454415674239,256.0,0.05754192062955635,504.0,113.0,288.0,-4.0,152.5,-1.0,226.5,6.399716365038603e-05,829.0,419.875,62.5
TF:WPT_aadd_std,5,0.3283514380455017,298.0,0.216737410792941,146.0,0.34778906421054234,211.0,0.0584265766307764,480.0,139.0,262.0,-9.0,652.5,-140.0,661.5,8.005614918645878e-05,651.0,420.25,62.5
TF:WPT_aaaa_rms,5,0.28153330087661743,302.0,0.2115941234768628,187.0,0.31402799953541827,337.0,0.06434502163845685,316.0,156.0,245.0,-9.0,652.5,-9.0,530.0,6.777860088692947e-05,796.0,420.6875,62.5
TF:WPT_addd_abs_mean,5,0.009992017410695553,503.0,0.2186757445291024,48.0,0.3666447491083331,74.0,0.058251394365028214,484.0,243.0,158.0,-11.0,852.5,-2.0,488.0,7.103893783778179e-05,759.0,420.8125,62.5
TF:WPT_dada_entropy,5,0.0727805495262146,395.0,0.09944410154084794,654.0,0.12063282355369465,687.0,0.012721361388449858,869.0,175.0,226.0,-4.0,152.5,-1.0,226.5,0.00034691007960832164,160.0,421.25,62.5
TF:glcm_79_entropy_d4_a3,5,0.06410504132509232,408.0,0.19538568226321532,308.0,0.3171076570127358,327.0,0.05679070002598211,527.0,41.0,360.0,-3.0,52.5,-185.0,706.0,7.676594603868045e-05,694.0,422.8125,62.5
TF:WPT_aada_rms,5,0.06314519792795181,413.0,0.21812178894191178,93.0,0.35483637572662063,164.0,0.05663549647050101,531.0,205.0,196.0,-11.0,852.5,-1.0,226.5,5.066443118728295e-05,924.0,425.0,62.5
TF:mod1_centroid,5,0.9650729298591614,233.0,0.10179104601275213,647.0,0.1075422395412633,711.0,0.03621860138041507,714.0,186.0,215.0,-7.0,452.5,-1.0,226.5,0.00024803497477560247,210.0,426.125,62.5
TF:glcm_57_homogeneity_d3_a3,5,0.0003143635403830558,712.0,0.195889469129297,301.0,0.3190417372929155,321.0,0.055358563154389036,552.0,61.0,340.0,-3.0,52.5,-277.0,798.5,0.00012648827910509766,333.0,426.25,62.5
TF:DWT_L3_var,5,3.2098805904388428,191.5,0.21508917643758732,161.5,0.3373897938365733,264.0,0.06436782671378911,313.5,229.0,172.0,-11.0,852.5,-28.0,549.0,5.3624271681400426e-05,909.0,426.625,62.5
TIME:autocorr_lag10,5,0.12515892088413239,364.0,0.21466200367177218,168.0,0.3346448311317842,280.0,0.06799974219701177,245.0,218.0,183.0,-11.0,852.5,-2.0,488.0,6.371676683305963e-05,835.0,426.9375,62.5
FREQ:ratio_low_mid,5,3476.263916015625,55.0,0.08352519575042495,705.0,0.2722472633096862,446.0,0.029014656473119276,749.0,0.0,701.5,-6.0,352.5,-1.0,226.5,0.00031144629969740605,182.0,427.1875,62.5
TIME:std_peak_amp,5,0.03638540208339691,447.0,0.12878245211214068,563.0,0.17242011020281423,619.0,0.0611173521972681,387.0,0.0,701.5,-3.0,52.5,-1.0,226.5,0.00010437655367512397,423.0,427.4375,62.5
TF:DWT_L4_min,5,2.399947166442871,206.0,0.19062331262482188,344.0,0.2819955388272879,420.0,0.05248667716589806,602.0,0.0,701.5,-4.0,152.5,-2.0,488.0,9.485971744286038e-05,508.0,427.75,62.5
TF:WPT_ddad_var,5,2.9006349405724663e-11,938.0,0.20399805313333866,222.0,0.3294979543707859,307.0,0.06902615983397593,236.0,94.0,307.0,-9.0,652.5,-105.0,626.0,0.000375761725611166,140.0,428.5625,62.5
TF:WPT_aaad_mad,5,0.20421059429645538,318.5,0.21679358325734036,142.5,0.3439405170582601,236.0,0.05651087040945841,534.5,199.0,202.0,-7.0,452.5,-112.0,633.0,5.343861946763781e-05,911.0,428.75,62.5
TF:DWT_L1_range,5,22.338947296142578,114.5,0.11712123175589578,596.5,0.21922142448053972,561.0,0.07457735920258367,179.5,0.0,701.5,-11.0,852.5,-1.0,226.5,0.0002627038783846984,204.0,429.5,62.5
TF:DWT_L1_p2p,5,22.338947296142578,114.5,0.11712123175589578,596.5,0.2192158421187287,562.0,0.07457735920258367,179.5,0.0,701.5,-11.0,852.5,-1.0,226.5,0.00023749501814656729,212.0,430.625,62.5
TF:WPT_aaad_min,5,4.351370811462402,175.5,0.1848858447193894,373.5,0.2713474655335584,449.0,0.053856351420270655,581.5,0.0,701.5,-9.0,652.5,-1.0,226.5,0.00014153406870743017,299.0,432.375,62.5
