feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
SPAT:st_grad_c_energy,8,355649280.0,11.0,0.27635687205657655,95.0,0.4824639565557929,112.0,0.3165318080093591,23.0,392.0,9.0,-3.0,52.5,-1.0,161.5,0.004823901882151686,6.0,58.75,100.0
TF:mod3_centroid,8,2.9796054363250732,198.0,0.3267074997399695,5.0,0.5173358439981164,81.0,0.27924801046386766,71.0,375.0,26.0,-3.0,52.5,-1.0,161.5,0.004544925101897289,9.0,75.5,100.0
TF:mod2_centroid,8,2.9960620403289795,197.0,0.3230863532115481,6.0,0.4917137322075571,102.0,0.2837411978975082,64.0,366.0,35.0,-3.0,52.5,-1.0,161.5,0.004718305867247014,7.0,78.125,100.0
TF:mod4_centroid,8,2.710521697998047,204.0,0.3226267265044276,7.0,0.46352520318664814,127.0,0.3024949113250132,40.0,369.0,32.0,-3.0,52.5,-1.0,161.5,0.00407648025148169,12.0,79.5,100.0
TIME:burst_rate,8,10845.9326171875,52.0,0.2951594148194117,49.0,0.5777273568783365,55.0,0.32663939249586676,13.5,343.0,58.0,-5.0,252.5,-1.0,161.5,0.0017905900998999628,57.0,87.3125,100.0
SPAT:st_skew,8,0.044724613428115845,475.0,0.3174862270431801,11.0,0.7330193820639135,16.0,0.40676275883018537,1.0,374.0,27.0,-1.0,1.0,-1.0,161.5,0.0035304136719813673,16.0,88.5625,100.0
TF:mod6_centroid,8,2.848132848739624,200.0,0.3138913534630061,15.0,0.4453132510216422,144.0,0.2693729530650287,80.0,358.0,43.0,-3.0,52.5,-1.0,161.5,0.002116888937130047,47.0,92.875,100.0
TF:DWT_L2_entropy,8,0.47138988971710205,305.0,0.30804454823761473,22.0,0.7362230997488584,14.0,0.30816074960905976,31.0,371.0,30.0,-4.0,152.5,-1.0,161.5,0.0024797960356896984,34.0,93.75,100.0
TF:mod5_centroid,8,2.753760814666748,203.0,0.3114883933236478,19.0,0.4328917639625369,165.0,0.26067135525046253,102.0,351.0,50.0,-3.0,52.5,-1.0,161.5,0.002365685813355846,37.0,98.75,100.0
TF:WPT_aadd_entropy,8,0.6991099119186401,268.0,0.3062683209709183,27.0,0.7440508008804201,13.0,0.31206545337040126,25.0,328.0,73.0,-5.0,252.5,-1.0,161.5,0.0033676186258838428,18.0,104.75,100.0
TIME:burst_count,8,7278.57568359375,54.0,0.29515955342543976,48.0,0.5700991953324097,61.0,0.32663939249586676,13.5,338.0,63.0,-5.0,252.5,-1.0,161.5,0.00048060467723243016,198.0,106.4375,100.0
TF:Et_min,8,0.032340146601200104,495.0,0.34423320006624536,2.0,0.6959643600570247,27.0,0.3997102707877191,2.0,383.0,18.0,-4.0,152.5,-1.0,161.5,0.0037263886387253827,14.0,109.0,100.0
TF:WPT_dada_entropy,8,0.7603344917297363,258.0,0.30698620971118507,24.0,0.7317700344177702,18.0,0.32022470025996025,20.0,306.0,95.0,-4.0,152.5,-1.0,161.5,0.0005657272037427256,174.0,112.875,100.0
SPAT:st_burstiness,8,0.06208940967917442,456.0,0.27180687413133714,111.0,0.8085270175770445,5.0,0.33002837875080065,12.0,378.0,23.0,-4.0,152.5,-1.0,161.5,0.004392024112941025,10.0,116.375,100.0
TF:tf_ridge_density,8,0.03773128613829613,481.0,0.3049246292505768,33.0,0.618568173867136,47.0,0.2811862402271024,68.0,391.0,10.0,-4.0,152.5,-1.0,161.5,0.006035545542152555,3.0,119.5,100.0
TF:mod9_centroid,8,2.3800694942474365,215.0,0.3064650862250696,26.0,0.41614936584875073,195.0,0.23633911760509732,184.0,347.0,54.0,-3.0,52.5,-1.0,161.5,0.0014032090855638465,81.0,121.125,100.0
SPAT:st_kurt,8,2.389956474304199,214.0,0.25442841449268716,160.0,0.7286690876769599,21.0,0.21357880952636654,229.0,370.0,31.0,-4.0,152.5,-1.0,161.5,0.007390119425338634,1.0,121.25,100.0
SPAT:st_entropy,8,0.03528370335698128,487.0,0.2703681314204141,116.0,0.8748146902820275,1.0,0.2933895673968845,55.0,394.0,7.0,-4.0,152.5,-1.0,161.5,0.0069252597258872865,2.0,122.75,100.0
TIME:p99,8,0.20197440683841705,366.0,0.2911935738364626,56.0,0.5053414333717212,90.0,0.34109180253440907,8.0,318.0,83.0,-4.0,152.5,-1.0,161.5,0.001248968787090217,89.0,125.75,100.0
TF:DWT_L3_entropy,8,0.5815415978431702,290.5,0.30508554107381464,31.5,0.6730412252279803,31.5,0.2987344204361297,43.5,337.0,64.0,-6.0,352.5,-1.0,161.5,0.002060664108965335,50.0,128.125,100.0
TF:DWT_L4_entropy,8,0.6435255408287048,277.0,0.31340297506164555,16.0,0.8095833390692617,4.0,0.32185033380809097,18.0,341.0,60.0,-7.0,452.5,-1.0,161.5,0.0016119663551171248,65.0,131.75,100.0
TF:mod1_centroid,8,2.3547253608703613,218.0,0.31398108360964777,14.0,0.4000043350104754,225.0,0.27715635940975664,72.0,326.0,75.0,-4.0,152.5,-1.0,161.5,0.0007324151436960953,139.0,132.125,100.0
TF:mod7_centroid,8,2.630747079849243,207.0,0.30566527599503096,29.0,0.3726841596022328,267.0,0.25163374149980056,129.0,344.0,57.0,-4.0,152.5,-1.0,161.5,0.001269239214640639,86.0,136.125,100.0
TF:WPT_aaad_entropy,8,0.5815415978431702,290.5,0.30508554107381464,31.5,0.6730412252279803,31.5,0.2987344204361297,43.5,334.0,67.0,-6.0,352.5,-1.0,161.5,0.0008458239003551567,124.0,137.75,100.0
TF:WPT_adda_entropy,8,0.7414909601211548,263.0,0.3091067772429134,20.0,0.6846905200917535,29.0,0.30654669412698093,32.0,313.0,88.0,-7.0,452.5,-1.0,161.5,0.0014895245221442461,77.0,140.375,100.0
SPAT:sp_skew,8,0.28661808371543884,347.0,0.25258590101999895,172.0,0.4384538517258809,151.0,0.24667586632718116,153.0,362.0,39.0,-3.0,52.5,-1.0,161.5,0.0016403982629835205,64.0,142.5,100.0
SPAT:st_hist_contrast,8,0.5196675658226013,298.0,0.2636472745543423,133.0,0.41162406067589385,204.0,0.2557411769313298,118.0,311.0,90.0,-3.0,52.5,-1.0,161.5,0.0012558758992999893,88.0,143.125,100.0
TF:DWT_L3_iqr,8,0.3623531758785248,321.5,0.287748586364534,66.5,0.4285022304628803,172.5,0.30389838199902414,36.5,283.0,118.0,-4.0,152.5,-1.0,161.5,0.0008503432513043971,123.0,144.0,100.0
TF:WPT_aaad_iqr,8,0.3623531758785248,321.5,0.287748586364534,66.5,0.4285022304628803,172.5,0.30389838199902414,36.5,281.0,120.0,-4.0,152.5,-1.0,161.5,0.0008139741351435488,129.0,145.0,100.0
TF:das_tonal_ratio,8,4.67364501953125,180.0,0.24366848866154092,235.0,0.3728964055178037,265.0,0.2854430750882081,62.0,323.0,78.0,-3.0,52.5,-1.0,161.5,0.0007875645840613222,132.0,145.75,100.0
TF:WPT_ddda_entropy,8,0.6759893298149109,271.0,0.3115220770437015,18.0,0.6059801804102101,52.0,0.2990321309406901,42.0,305.0,96.0,-7.0,452.5,-1.0,161.5,0.0013922158211161727,83.0,147.0,100.0
TIME:std_peak_amp,8,0.08564989268779755,430.0,0.2688043389511455,117.0,0.6519111139910705,36.0,0.2685447317167296,83.0,327.0,74.0,-5.0,252.5,-1.0,161.5,0.002702409837068832,26.0,147.5,100.0
TIME:skew,8,0.2890022099018097,346.0,0.26606161435699566,127.0,0.4756917558113378,114.0,0.3113022683890896,27.0,301.0,100.0,-5.0,252.5,-1.0,161.5,0.0017958964901047933,56.0,148.0,100.0
SPAT:st_hist_entropy,8,0.08844311535358429,422.0,0.27305269421964545,104.0,0.41809949449021744,186.0,0.26088645293876794,101.0,330.0,71.0,-3.0,52.5,-1.0,161.5,0.0009751356368148666,110.0,151.0,100.0
TIME:p1,8,0.1760862022638321,372.0,0.2538022850252327,165.0,0.5061978662776512,89.0,0.2806774674284232,69.0,329.0,72.0,-5.0,252.5,-1.0,161.5,0.002504626272140242,33.0,151.75,100.0
TF:Et_p25,8,0.045628949999809265,474.0,0.34520513399013214,1.0,0.6865248198970582,28.0,0.3438115530413074,6.0,379.0,22.0,-7.0,452.5,-1.0,161.5,0.0015624182367216248,71.0,152.0,100.0
TF:DWT_L2_range,8,28.838579177856445,119.5,0.27485116466138176,96.5,0.4831258592310088,110.5,0.20689691666163842,260.5,248.0,153.0,-4.0,152.5,-1.0,161.5,0.0005991009315187005,165.0,152.375,100.0
TF:mod4_entropy,8,0.03612689673900604,485.0,0.3060527846026849,28.0,0.4345987348399021,162.0,0.24058804839997977,171.0,335.0,66.0,-3.0,52.5,-1.0,161.5,0.0010938108733613483,102.0,153.5,100.0
SPAT:st_t_skew,8,9.209410667419434,159.0,0.24409525336007346,229.0,0.526960938002857,75.0,0.1934126873957122,286.0,196.0,205.0,-3.0,52.5,-1.0,161.5,0.001576488818333884,70.0,154.75,100.0
TF:Et_spread,8,11.685269355773926,139.0,0.27360338697504427,101.0,0.4862529489235041,106.0,0.20991775141658625,250.0,286.0,115.0,-5.0,252.5,-1.0,161.5,0.0006751371457908323,151.0,159.5,100.0
SPAT:sp_kurt,8,1.8577569723129272,227.0,0.2429300234491023,242.0,0.4073122937793685,211.0,0.18165303119973544,317.0,345.0,56.0,-3.0,52.5,-1.0,161.5,0.0031059065927668806,22.0,161.125,100.0
TF:DWT_L2_min,8,8.088495254516602,162.0,0.27969346691824626,84.0,0.39773223071049246,232.0,0.20198093403528186,274.0,232.0,169.0,-3.0,52.5,-1.0,161.5,0.0005765504632893694,171.0,163.25,100.0
TIME:mean_peak_amp,8,0.07062603533267975,449.0,0.2771213532279422,92.0,0.6532108065279911,34.0,0.2818880586184564,66.0,349.0,52.0,-6.0,352.5,-1.0,161.5,0.0010582778949924233,103.0,163.75,100.0
TF:DWT_L2_p2p,8,28.838579177856445,119.5,0.27485116466138176,96.5,0.4831258592310088,110.5,0.20689691666163842,260.5,243.0,158.0,-4.0,152.5,-1.0,161.5,0.0003464246219363176,258.0,164.625,100.0
TF:DWT_L3_mad,8,0.09052928537130356,419.5,0.2883277452944056,64.5,0.4367169633820418,157.5,0.30269458103355495,38.5,289.0,112.0,-4.0,152.5,-1.0,161.5,0.00039471862113764334,234.0,167.5,100.0
TF:DWT_L1_entropy,8,0.4268452525138855,311.0,0.2869232476422918,69.0,0.531174862774181,73.0,0.2507859424381942,132.0,274.0,127.0,-6.0,352.5,-1.0,161.5,0.0009366179849087527,115.0,167.625,100.0
TF:mod3_entropy,8,0.03985918313264847,477.0,0.3120731061557777,17.0,0.45821346066014,132.0,0.21072216374538483,245.0,340.0,61.0,-4.0,152.5,-1.0,161.5,0.0007417979655802548,137.0,172.875,100.0
TF:WPT_aaad_mad,8,0.09052928537130356,419.5,0.2883277452944056,64.5,0.4367169633820418,157.5,0.30269458103355495,38.5,288.0,113.0,-4.0,152.5,-1.0,161.5,0.00031384406731447314,278.0,173.125,100.0
SPAT:st_grad_t_energy,8,25530316.0,12.0,0.2252215419004183,342.0,0.36476032802075986,277.0,0.25060629032705084,133.0,261.0,140.0,-4.0,152.5,-1.0,161.5,0.0005266030306945538,187.0,175.625,100.0
TF:mod8_centroid,8,2.5298144817352295,211.0,0.296648709563973,45.0,0.27993400063994933,466.0,0.21506462641458443,224.0,320.0,81.0,-4.0,152.5,-1.0,161.5,0.0015140088000427513,74.0,176.875,100.0
TF:DWT_L2_iqr,8,0.6133034229278564,282.0,0.2668965767043055,122.0,0.40018013589163903,224.0,0.3056679115617078,33.0,236.0,165.0,-6.0,352.5,-1.0,161.5,0.000580077384355175,170.0,188.75,100.0
TF:WPT_aaaa_entropy,8,0.2637227475643158,349.0,0.2528727074269752,170.0,0.507678810087929,88.0,0.22304041684259057,209.0,255.0,146.0,-5.0,252.5,-1.0,161.5,0.0005459065249632616,180.0,194.5,100.0
TF:DWT_L2_mad,8,0.15466804802417755,385.0,0.2683918259622015,118.0,0.39285516107231944,236.0,0.31103096115881557,29.0,244.0,157.0,-6.0,352.5,-1.0,161.5,0.0008694901984988608,119.0,194.75,100.0
TF:mod5_entropy,8,0.03162042796611786,498.0,0.2932619105811934,53.0,0.33743413342671946,325.0,0.17880066378343548,332.0,316.0,85.0,-3.0,52.5,-1.0,161.5,0.0011344068469371095,100.0,200.875,100.0
TIME:hist_entropy,8,0.15750160813331604,380.0,0.24768544660489045,211.0,0.41440209374261094,198.0,0.22098863905749544,214.0,292.0,109.0,-4.0,152.5,-1.0,161.5,0.0005021108929258608,194.0,202.5,100.0
TIME:longest_run_above,8,765.4725341796875,65.0,0.27388094766750287,99.0,0.40077070343914567,223.0,0.21131147540983605,240.0,186.0,215.0,-3.0,52.5,-2.0,359.0,0.0001974949192462784,379.0,204.0625,100.0
TF:mod6_entropy,8,0.0335921049118042,492.0,0.28151089176505223,80.0,0.32416681542987424,349.0,0.17661068392046042,344.0,304.0,97.0,-3.0,52.5,-1.0,161.5,0.0015401242189479686,72.0,206.0,100.0
TIME:energy_spread,8,0.30746209621429443,339.0,0.27747635162086215,91.0,0.5304663550707502,74.0,0.20727420848070535,259.0,280.0,121.0,-7.0,452.5,-1.0,161.5,0.0005620787804381449,176.0,209.25,100.0
TF:flux_max,8,0.06054642051458359,458.0,0.294899413676744,50.0,0.5322533188221148,72.0,0.23916466806120187,176.0,257.0,144.0,-6.0,352.5,-1.0,161.5,0.0003005495315781634,287.0,212.625,100.0
TF:mod2_entropy,8,0.042772069573402405,476.0,0.308931484735323,21.0,0.3229408946093284,354.0,0.20212633791193743,273.0,324.0,77.0,-4.0,152.5,-1.0,161.5,0.0004715719778209423,201.0,214.5,100.0
TF:WPT_ddad_kurt,8,65.5925064086914,103.0,0.23047056217514092,321.0,0.5090277698871382,87.0,0.14878863712089313,483.0,3.0,398.0,-3.0,52.5,-1.0,161.5,0.0006648959149049101,153.0,219.875,100.0
TF:WPT_aaaa_mad,8,0.214886873960495,360.0,0.20721516912709573,422.0,0.3983227181062965,231.0,0.2658621635481729,85.0,226.0,175.0,-4.0,152.5,-1.0,161.5,0.00046552358829708457,204.0,223.875,100.0
TF:WPT_ddad_entropy,8,0.6630328297615051,274.0,0.26312878068241374,135.0,0.42908069787939773,171.0,0.2502738873729299,135.0,145.0,256.0,-7.0,452.5,-1.0,161.5,0.00035490148070630665,253.0,229.75,100.0
TF:DWT_L3_tk_std,8,9.957374572753906,154.5,0.21699063520978545,372.5,0.43168244311626003,167.5,0.20589342744928552,262.5,163.0,238.0,-4.0,152.5,-2.0,359.0,0.0006423451871815441,158.0,233.0625,100.0
TIME:env_skew,8,0.396167516708374,316.0,0.2514089722298441,181.0,0.39966567871943726,227.0,0.23349774673053642,190.0,224.0,177.0,-7.0,452.5,-1.0,161.5,0.0004420024853492082,212.0,239.625,100.0
TF:WPT_aaaa_iqr,8,0.8879379034042358,252.0,0.20534633542958466,431.0,0.32917708804415513,340.0,0.26383721875040794,91.0,197.0,204.0,-6.0,352.5,-1.0,161.5,0.0007608321116314421,134.0,245.75,100.0
TF:mod7_entropy,8,0.030582621693611145,501.0,0.26679651244938246,123.0,0.3249263031891423,347.0,0.1667561619670876,375.0,297.0,104.0,-5.0,252.5,-1.0,161.5,0.0007927141678665242,131.0,249.375,100.0
TF:WPT_aaad_abs_mean,8,0.07723880559206009,443.0,0.2365909545388322,289.0,0.3284931279014147,341.0,0.24864120427311764,140.0,139.0,262.0,-6.0,352.5,-1.0,161.5,0.0004195590726728954,224.0,276.625,100.0
TF:glcm_70_contrast_d4_a2,8,0.11843812465667725,397.0,0.2479449736533943,210.0,0.37467276507648073,260.0,0.21279737679885832,233.0,133.0,268.0,-6.0,352.5,-2.0,359.0,0.000479361631890079,199.0,284.8125,100.0
TF:glcm_65_contrast_d4_a1,8,1.2605321407318115,238.0,0.205086904314099,432.0,0.3423377309323681,314.0,0.1536202601771837,451.0,57.0,344.0,-5.0,252.5,-1.0,161.5,0.0005802672499129931,169.0,295.25,100.0
FREQ:bandP_6,8,1512234024960.0,9.0,0.2493959790652758,203.0,0.33366339832219927,336.0,0.16326235387345922,386.0,33.0,368.0,-6.0,352.5,-9.0,402.5,0.00017395718346090812,412.0,308.625,100.0
TF:glcm_40_contrast_d3_a0,8,1.2979981899261475,237.0,0.20187819519265768,443.0,0.34148517582021976,315.0,0.16489641330238405,381.0,43.0,358.0,-7.0,452.5,-1.0,161.5,0.0007866237621734358,133.0,310.125,100.0
TF:WPT_aaad_min,8,4.69685173034668,178.5,0.22898579988641765,330.5,0.3078837613898946,389.5,0.16872946483915519,368.5,138.0,263.0,-6.0,352.5,-13.0,406.0,0.00017314422447225572,414.0,337.8125,100.0
TF:DWT_L3_min,8,4.69685173034668,178.5,0.22898579988641765,330.5,0.3078837613898946,389.5,0.16872946483915519,368.5,144.0,257.0,-6.0,352.5,-67.0,460.5,0.00017893621022977544,406.0,342.875,100.0
SPAT:st_grad_c_mean,7,0.006990854628384113,591.0,0.2787346800954726,88.0,0.4962517584742523,95.0,0.3334320904561737,11.0,387.0,14.0,-3.0,52.5,-1.0,161.5,0.004616115473262443,8.0,127.625,87.5
SPAT:st_t_entropy,7,0.01599809341132641,547.0,0.26281891704843774,136.0,0.8228489272982462,3.0,0.3432144424247454,7.0,389.0,12.0,-4.0,152.5,-1.0,161.5,0.005173883603584376,5.0,128.0,87.5
TF:DWT_L5_entropy,7,0.6796324849128723,270.0,0.31886915682108485,10.0,0.7783167548380228,6.0,0.3116678696144246,26.0,325.0,76.0,-8.0,552.5,-1.0,161.5,0.004248798997912908,11.0,139.125,87.5
TF:flux_std,7,0.009092383086681366,579.0,0.3433266122690843,3.0,0.867608553426175,2.0,0.3660543768651334,4.0,386.0,15.0,-6.0,352.5,-1.0,161.5,0.003863151987146872,13.0,141.25,87.5
SPAT:st_edge_density_c,7,0.00016210346075240523,803.0,0.27201567574285274,110.0,0.7312035151971079,19.0,0.38609260380369,3.0,381.0,20.0,-3.0,52.5,-1.0,161.5,0.0055704892811398125,4.0,146.625,87.5
TIME:activity_factor,7,0.00136641226708889,689.0,0.2993837621069038,39.0,0.7586372831996115,8.0,0.2943290514618929,52.0,372.0,29.0,-4.0,152.5,-1.0,161.5,0.0016531139329657675,63.0,149.25,87.5
TIME:trimmed_mean10,7,0.0014348371187224984,688.0,0.25082276517335805,188.0,0.5442255077326563,66.0,0.3342006154945367,9.0,380.0,21.0,-3.0,52.5,-1.0,161.5,0.003141616502451829,21.0,150.875,87.5
TIME:p5,7,0.024666374549269676,518.0,0.25012779257252543,194.0,0.41708269819449306,190.0,0.29647152408537447,45.0,393.0,8.0,-3.0,52.5,-1.0,161.5,0.0022355091773192154,41.0,151.25,87.5
TF:tf_burstiness,7,0.21019020676612854,363.0,0.3216486441935574,8.0,0.7276064661395758,22.0,0.2878679166083353,59.0,359.0,42.0,-8.0,552.5,-1.0,161.5,0.0026539897746585875,28.0,154.5,87.5
TF:Et_entropy,7,0.2081078588962555,364.0,0.30547130408480894,30.0,0.7735303923960368,7.0,0.26510090303267414,87.0,382.0,19.0,-8.0,552.5,-1.0,161.5,0.0034042233942494873,17.0,154.75,87.5
TIME:median,7,0.00524269649758935,609.0,0.26182900228651934,140.0,0.47174933717292733,120.0,0.31908013964542714,21.0,384.0,17.0,-3.0,52.5,-1.0,161.5,0.0008174516019458911,127.0,156.0,87.5
TF:WPT_aada_entropy,7,0.7277316451072693,264.0,0.3070503356684194,23.0,0.7533251349763987,9.0,0.288865011881933,56.0,303.0,98.0,-8.0,552.5,-1.0,161.5,0.0010376957484406187,105.0,158.625,87.5
SPAT:st_active_dur_frac,7,0.0006352013442665339,731.0,0.283341968500006,74.0,0.4744989164703388,115.0,0.3012460068746255,41.0,342.0,59.0,-3.0,52.5,-1.0,161.5,0.001957191076456734,52.0,160.75,87.5
TF:WPT_dadd_entropy,7,0.5668373107910156,294.0,0.3143855722064137,13.0,0.7101706632158811,25.0,0.29586833725488076,48.0,302.0,99.0,-8.0,552.5,-1.0,161.5,0.0011769727629085697,94.0,160.875,87.5
TF:DWT_L6_entropy,7,0.6321291327476501,279.0,0.31590799024882615,12.0,0.7454909965796463,11.0,0.30856982498338914,30.0,308.0,93.0,-9.0,652.5,-1.0,161.5,0.00186612523943512,53.0,161.5,87.5
TIME:p10,7,0.018057817593216896,541.0,0.27221016890469474,109.0,0.4736086933011454,117.0,0.2468440469168886,152.0,253.0,148.0,-3.0,52.5,-1.0,161.5,0.0018446611379092607,54.0,166.875,87.5
SPAT:st_hist_energy,7,0.0030062654986977577,644.5,0.26707883321629117,120.0,0.4922948862850913,100.5,0.23428098035305225,187.0,355.0,46.0,-3.0,52.5,-1.0,161.5,0.0028280780519684104,24.0,167.0,87.5
TF:Et_std,7,0.1271609663963318,394.0,0.32075256798160373,9.0,0.7469178069921092,10.0,0.2861552891173965,61.0,365.0,36.0,-9.0,652.5,-1.0,161.5,0.002561670335545268,31.0,169.375,87.5
SPAT:st_hist_uniformity,7,0.0030062654986977577,644.5,0.2670788322844207,121.0,0.4922948862850913,100.5,0.23428098040675818,186.0,353.0,48.0,-3.0,52.5,-1.0,161.5,0.001840333295391698,55.0,171.125,87.5
TIME:energy_gini,7,0.03893202915787697,479.0,0.341588017287253,4.0,0.7158156031363374,23.0,0.3440401650843722,5.0,388.0,13.0,-9.0,652.5,-1.0,161.5,0.002477160439797503,35.0,171.625,87.5
SPAT:sp_grad_std,7,1.1491770641987027e-20,950.0,0.2896759252879307,63.0,0.5405710626129179,70.0,0.29622083359687684,47.0,390.0,11.0,-3.0,52.5,-1.0,161.5,0.002560813195490755,32.0,173.375,87.5
TIME:n_peaks,7,12593.78515625,49.0,0.29600064037390533,46.0,0.5467342972780265,65.0,0.32203948103346436,16.5,315.0,86.0,-10.0,752.5,-1.0,161.5,0.00040753217159477745,230.0,175.8125,87.5
TIME:energy_entropy,7,0.17018793523311615,376.0,0.2911650598958249,57.0,0.744314122266976,12.0,0.2512338329489484,131.0,376.0,25.0,-9.0,652.5,-1.0,161.5,0.0036351471677871197,15.0,178.75,87.5
TIME:mad,7,0.01799045130610466,543.0,0.2632117151016821,134.0,0.6075700629668916,50.0,0.2640929792687065,90.0,331.0,70.0,-6.0,352.5,-1.0,161.5,0.0024519259201383594,36.0,179.625,87.5
TIME:n_valleys,7,11983.59765625,51.0,0.29101670700680304,58.0,0.4931445503665213,98.0,0.27713354230004805,73.0,273.0,128.0,-8.0,552.5,-1.0,161.5,0.0002103933174086181,360.0,185.25,87.5
TIME:peak_rate,7,18766.203125,43.0,0.2960005691848464,47.0,0.5415505267106271,68.0,0.32203948103346436,16.5,314.0,87.0,-10.0,752.5,-1.0,161.5,0.00027585243961410737,308.0,185.4375,87.5
TF:WPT_dddd_entropy,7,0.6893037557601929,269.0,0.2845515749748106,73.0,0.524270971770846,77.0,0.281678648445743,67.0,214.0,187.0,-8.0,552.5,-1.0,161.5,0.000987374075712405,108.0,186.875,87.5
SPAT:st_edge_density_t,7,0.0002659051679074764,787.0,0.2704506274349876,115.0,0.6259178791927567,45.0,0.3339454225513342,10.0,333.0,68.0,-5.0,252.5,-1.0,161.5,0.0017681743374856256,58.0,187.125,87.5
SPAT:st_grad_corr,7,0.00029652699595317245,780.0,0.2450622591799505,225.0,0.4305567916698294,169.0,0.28885469791442814,57.0,367.0,34.0,-3.0,52.5,-1.0,161.5,0.0028019293997547956,25.0,188.0,87.5
SPAT:sp_grad_mean_abs,7,4.851210324747853e-21,951.0,0.2606526657383528,144.0,0.5714592771249665,59.0,0.2741093140744095,76.0,373.0,28.0,-3.0,52.5,-1.0,161.5,0.0022004393718304625,42.0,189.25,87.5
TIME:iqr,7,0.07335837930440903,447.0,0.2730625014758595,103.0,0.5720417279432475,58.0,0.25624775197085087,117.0,339.0,62.0,-8.0,552.5,-1.0,161.5,0.0030096964500059145,23.0,190.5,87.5
TF:glcm_28_correlation_d2_a1,7,2.4013654638110893e-06,890.5,0.30122910417411775,36.5,0.45514021790169457,135.5,0.2392626745287104,174.5,350.0,51.0,-3.0,52.5,-1.0,161.5,0.0026289715927624194,30.0,191.5,87.5
TF:glcm_8_correlation_d1_a1,7,2.4013654638110893e-06,890.5,0.30122910417411775,36.5,0.45514021790169457,135.5,0.2392626745287104,174.5,354.0,47.0,-3.0,52.5,-1.0,161.5,0.002097676107371166,48.0,193.25,87.5
TF:das_cyclostationary_index,7,0.025360364466905594,514.0,0.2978480726976333,44.0,0.36464093301518163,278.0,0.23374655366162111,189.0,263.0,138.0,-4.0,152.5,-1.0,161.5,0.0015155563987331686,73.0,193.75,87.5
TF:das_transient_index,7,0.7573498487472534,259.0,0.2727837268814602,106.0,0.7308588032351533,20.0,0.18278009642022378,315.0,317.0,84.0,-8.0,552.5,-1.0,161.5,0.001606064579863798,66.0,195.5,87.5
TF:WPT_addd_entropy,7,0.6022734642028809,289.0,0.3066602578376237,25.0,0.6528483825383686,35.0,0.28502614907972224,63.0,285.0,116.0,-10.0,752.5,-1.0,161.5,0.0007945297688062056,130.0,196.5,87.5
TF:glcm_18_correlation_d1_a3,7,2.3239224447024753e-06,892.5,0.29926037242239173,40.5,0.4137026183349044,202.5,0.24158604313868912,166.5,368.0,33.0,-3.0,52.5,-1.0,161.5,0.00213913507907069,45.0,199.25,87.5
SPAT:st_t_spread,7,0.0003660130314528942,754.0,0.29350086924933727,52.0,0.483944663724281,108.0,0.2098593659365859,251.0,312.0,89.0,-4.0,152.5,-1.0,161.5,0.002349129045467097,38.0,200.75,87.5
TIME:hist_b9,7,0.003405093913897872,638.0,0.29067170449724716,60.0,0.44857239361767975,140.0,0.28214704114692,65.0,294.0,107.0,-6.0,352.5,-1.0,161.5,0.0012329924012333285,91.0,201.875,87.5
TF:Et_iqr,7,0.14100222289562225,390.0,0.29954492905448776,38.0,0.5153449620643098,83.0,0.25965320064926783,106.0,250.0,151.0,-8.0,552.5,-1.0,161.5,0.0006769762222609498,150.0,204.0,87.5
TF:glcm_38_correlation_d2_a3,7,2.3239224447024753e-06,892.5,0.29926037242239173,40.5,0.4137026183349044,202.5,0.24158604313868912,166.5,361.0,40.0,-3.0,52.5,-1.0,161.5,0.0014845530213084192,78.0,204.25,87.5
TIME:env_entropy,7,0.033219099044799805,494.0,0.2799029220483285,83.0,0.6501142227366907,37.0,0.24488496627338233,157.0,346.0,55.0,-9.0,652.5,-1.0,161.5,0.0022980204893051125,40.0,210.0,87.5
TIME:burst_std_dur,7,114.9421615600586,89.0,0.24335104826294798,240.0,0.5562278300146621,64.0,0.09704118044183205,718.0,101.0,300.0,-3.0,52.5,-1.0,161.5,0.001584609171693725,68.0,211.625,87.5
TF:stft_entropy,7,1.1468425989151,244.0,0.2710813342112347,112.0,0.513282376607179,85.0,0.2544532686524671,121.0,191.0,210.0,-9.0,652.5,-1.0,161.5,0.0007169043058536774,143.0,216.125,87.5
TIME:above_3std_frac,7,5.0589977035997435e-05,830.0,0.2545015278045493,159.0,0.5600995102391408,63.0,0.2867284499802293,60.0,290.0,111.0,-5.0,252.5,-1.0,161.5,0.001009700127591251,107.0,218.0,87.5
TIME:burst_mean_dur,7,22.54491424560547,125.0,0.24362253474603915,236.0,0.5745262272727771,56.0,0.13683116754617858,585.0,104.0,297.0,-4.0,152.5,-1.0,161.5,0.0006735238537627559,152.0,220.625,87.5
SPAT:sp_grad_max,7,7.599513143973243e-20,949.0,0.2764153568630824,94.0,0.4923535912568675,99.0,0.23272325418212317,191.0,364.0,37.0,-3.0,52.5,-1.0,161.5,0.0005031603717297316,193.0,222.125,87.5
