feature,votes,score_variance,rank_variance,score_pearson,rank_pearson,score_mutual_info,rank_mutual_info,score_relieff,rank_relieff,score_mrmr,rank_mrmr,score_rfe,rank_rfe,score_boruta,rank_boruta,score_shap,rank_shap,avg_rank,selection_pct
TF:WPT_ddaa_abs_mean,6,2.2661501475340629e-07,886.0,0.20836525083197371,210.0,0.31905559348595247,387.0,0.14343458302654719,240.0,50.0,351.0,-10.0,752.5,-276.0,417.5,0.00029868902317689274,254.0,437.25,75.0
TF:DWT_L1_mad,6,0.20967087149620056,318.0,0.18051438745620862,381.0,0.2889013200648729,461.0,0.1181357471267417,322.0,0.0,701.5,-8.0,552.5,-196.0,337.0,0.0001941603453220596,448.0,440.125,75.0
TF:WPT_addd_p2p,6,0.6976153254508972,248.5,0.18562094800269688,352.5,0.383985419996812,228.5,0.13632967556453934,264.5,0.0,701.5,-7.0,452.5,-380.0,521.5,0.00011045844804084645,802.0,446.4375,75.0
TF:WPT_aada_p2p,6,3.1668200492858887,193.5,0.1927365053031257,305.5,0.279173143982665,483.5,0.12414998502106027,301.5,0.0,701.5,-5.0,252.5,-312.0,453.5,8.17365217886632e-05,882.0,446.6875,75.0
TIME:d1_max_abs,6,0.22956077754497528,311.0,0.15933472888295264,464.0,0.31682074203755484,391.0,0.11885759064512387,320.0,0.0,701.5,-6.0,352.5,-431.0,572.0,0.00018130271859571946,489.0,450.125,75.0
TF:WPT_adad_p2p,6,0.1492825150489807,350.5,0.1901136027512789,338.5,0.3131147338709317,400.5,0.12225453195892497,313.5,0.0,701.5,-8.0,552.5,-412.0,553.0,0.00021316463217936588,391.0,450.125,75.0
TF:WPT_adaa_range,6,0.236175999045372,309.5,0.1511223565513546,496.5,0.15441206701865884,674.5,0.0904606835872901,476.5,0.0,701.5,-5.0,252.5,-263.0,404.0,0.0002524798714525552,313.0,453.5,75.0
TF:WPT_aaad_p2p,6,18.180034637451172,121.5,0.1710960283444785,424.5,0.3502709949489855,328.5,0.1224896858623898,310.5,0.0,701.5,-10.0,752.5,-358.0,499.0,0.00017952484825066296,497.0,454.375,75.0
TF:glcm_72_homogeneity_d4_a2,6,0.00039972408558242023,694.0,0.19239715535119667,311.0,0.34844050593609444,334.0,0.10770254686980447,356.0,56.0,345.0,-11.0,852.5,-194.0,335.5,0.00020739071702377014,407.0,454.375,75.0
TF:DWT_L2_mad,6,0.1918390989303589,333.0,0.20679192082194142,215.0,0.2993926555363777,433.0,0.1251266267177351,295.0,20.0,381.0,-7.0,452.5,-684.0,825.0,0.0001259963352672072,734.0,458.5625,75.0
TF:Ef_min,6,5.110766566414724e-30,953.0,0.0004776853159998683,948.0,0.3603722439482868,302.0,0.13894853251363784,260.0,176.0,225.0,-6.0,352.5,-213.0,354.5,0.00027259130522492604,288.0,460.375,75.0
TF:WPT_adaa_p2p,6,0.236175999045372,309.5,0.1511223565513546,496.5,0.15441206701865884,674.5,0.0904606835872901,476.5,0.0,701.5,-5.0,252.5,-284.0,425.0,0.00020194498006155442,422.0,469.75,75.0
TF:WPT_adad_tk_max,6,0.10896047204732895,376.0,0.12739440195797036,583.0,0.292589847242958,453.0,0.05646575357624887,605.0,0.0,701.5,-7.0,452.5,-228.0,369.5,0.00029072070917557125,264.0,475.5625,75.0
TF:DWT_L5_min,6,0.34030881524086,291.0,0.15033497789833422,500.0,0.29648520716295756,439.0,0.09190394392071986,468.0,0.0,701.5,-9.0,652.5,-323.0,464.0,0.0002500303576590278,318.0,479.25,75.0
TF:WPT_daad_tk_std,6,3.4262658488160014e-08,903.0,0.18148144439247205,377.0,0.2906919931661278,455.0,0.10752607080259273,359.0,0.0,701.5,-8.0,552.5,-307.0,448.5,0.00033461845489865684,223.0,502.4375,75.0
TF:glcm_9_entropy_d1_a1,6,0.06450198590755463,403.5,0.19408031683289073,277.5,0.3663485115811653,275.5,0.10458640315444315,383.5,0.0,701.5,-12.0,952.5,-411.0,552.0,0.00018044788463222961,492.0,504.75,75.0
TF:glcm_34_entropy_d2_a2,6,0.0694650411605835,395.0,0.19309724872093698,293.0,0.3723191467021141,269.0,0.10257844283599309,416.0,19.0,382.0,-12.0,952.5,-268.0,409.5,4.983940429140029e-05,929.0,505.75,75.0
TF:glcm_14_entropy_d1_a2,6,0.06589823216199875,400.0,0.19317208961987134,292.0,0.3560967655576097,314.0,0.10315804306765439,408.0,22.0,379.0,-12.0,952.5,-354.0,495.0,0.00010427559350690995,824.0,508.0625,75.0
TF:WPT_addd_max,6,0.18873265385627747,336.0,0.18079746230071875,380.0,0.30345530099786133,424.0,0.12631951560268231,287.0,0.0,701.5,-7.0,452.5,-616.0,757.5,9.872079946055847e-05,838.0,522.0625,75.0
TF:WPT_adda_tk_std,6,0.04099366441369057,441.0,0.16089518296281488,460.0,0.32381253229447493,380.0,0.09487958314022384,453.0,0.0,701.5,-8.0,552.5,-601.0,742.0,0.0001865303703398441,472.0,525.25,75.0
FREQ:bandP_rel_2,5,0.005319226998835802,550.0,0.13234073486059883,571.0,0.4525331451726946,33.5,0.042320302971398445,680.0,368.0,33.0,-3.0,52.5,-1.0,59.0,0.001504950206454129,27.0,250.75,62.5
FREQ:frac_mid,5,0.009738864377140999,505.0,0.1370316493198309,555.0,0.3470899249288091,336.0,0.08162554010449166,509.0,296.0,105.0,-4.0,152.5,-1.0,59.0,0.0008435591850482872,55.0,284.5625,62.5
SPAT:st_hist_uniformity,5,0.002002142369747162,599.5,0.13803422411996047,548.0,0.3121406006032177,409.5,0.06955621533160453,558.0,365.0,36.0,-4.0,152.5,-1.0,59.0,0.0007571738026782254,64.0,303.3125,62.5
SPAT:st_hist_energy,5,0.002002142369747162,599.5,0.1380342238740386,549.0,0.3121406006032177,409.5,0.0695562151979535,559.0,361.0,40.0,-4.0,152.5,-1.0,59.0,0.000684945218856643,78.0,305.8125,62.5
TF:flux_mean,5,0.0017727281665429473,606.0,0.1235630379828932,605.0,0.21004361535302563,616.0,0.08264178783133352,501.0,371.0,30.0,-3.0,52.5,-1.0,59.0,0.000743299918986296,67.0,317.0625,62.5
TIME:autocorr_peak,5,0.0003764668945223093,697.5,0.22306024212869469,42.5,0.4172431017566356,121.5,0.16952027967650504,51.5,320.0,81.0,-11.0,852.5,-407.0,548.5,0.00042731305016610295,157.0,319.0,62.5
FREQ:ratio_high_tail,5,0.00227134907618165,591.5,0.2226678731588,49.5,0.3875831536155365,210.0,0.16842074749653227,62.5,324.0,77.0,-8.0,552.5,-182.0,323.0,0.00013567887344858912,703.0,321.125,62.5
TF:DWT_L4_energy,5,682127.1875,21.0,0.22331380145536142,38.0,0.44930926509070934,40.0,0.16779549703253752,70.0,317.0,84.0,-11.0,852.5,-455.0,596.0,8.086170946842166e-05,886.0,323.4375,62.5
TF:DWT_L1_min,5,6.407410144805908,162.0,0.12104046404422178,614.0,0.25785794855790867,531.0,0.05756163249118396,599.0,145.0,256.0,-3.0,52.5,-89.0,230.0,0.00038768564506328797,181.0,328.1875,62.5
FREQ:bandP_6,5,2557311713280.0,7.0,0.22266787476810515,48.0,0.3875831536155365,210.0,0.16842074804375093,61.0,327.0,74.0,-8.0,552.5,-660.0,801.5,7.552187267741437e-05,897.0,331.375,62.5
TF:DWT_L6_energy,5,0.6323515176773071,255.0,0.225229082058989,21.0,0.4105115500318921,144.5,0.1780226381886247,26.0,363.0,38.0,-11.0,852.5,-369.0,510.0,9.320187923975313e-05,848.0,336.875,62.5
TF:DWT_L1_range,5,24.41737174987793,115.5,0.12402674571531909,600.5,0.22894415113118294,587.5,0.07093314979019567,549.5,113.0,288.0,-5.0,252.5,-26.0,167.5,0.0004614640094253452,138.0,337.375,62.5
TF:DWT_L4_var,5,0.642916202545166,253.0,0.2233143123239649,37.0,0.44989964723530296,38.0,0.16779760953990097,69.0,319.0,82.0,-11.0,852.5,-630.0,771.5,0.0001510181775702924,610.0,339.125,62.5
TF:DWT_L1_log_energy,5,0.16870732605457306,343.0,0.14223847057455702,536.0,0.38995685211978515,201.0,0.08126363760174897,513.0,0.0,701.5,-4.0,152.5,-1.0,59.0,0.00034806330584786826,215.0,340.125,62.5
TF:DWT_L3_energy,5,875050.0,19.5,0.2167384365170248,163.5,0.38488138696190877,220.5,0.163236387557895,95.5,209.0,192.0,-10.0,752.5,-579.0,720.0,0.00015779711597607745,581.0,343.0625,62.5
TF:stft_p75,5,2.0492751939826803e-09,921.0,0.22326610980301956,39.0,0.35240074715075576,321.0,0.18020533187023655,22.0,372.0,29.0,-8.0,552.5,-160.0,301.0,0.00015254544658733365,605.0,348.8125,62.5
TF:WPT_adad_energy,5,35.986183166503906,106.0,0.22354206641906302,33.0,0.39236750332879167,193.0,0.16708132820282076,74.0,306.0,95.0,-11.0,852.5,-584.0,725.5,0.0001308452727425401,716.0,349.375,62.5
TF:DWT_L1_p2p,5,24.41737174987793,115.5,0.12402674571531909,600.5,0.22894415113118294,587.5,0.07093314979019567,549.5,94.0,307.0,-5.0,252.5,-12.0,153.5,0.00032616663388515386,234.0,350.0,62.5
TF:WPT_daad_iqr,5,3.521499820635654e-05,769.0,0.21969098067409917,110.0,0.4333090079187145,87.0,0.15243679796400914,166.0,186.0,215.0,-10.0,752.5,-404.0,545.0,0.0004162681213983913,161.0,350.6875,62.5
TIME:autocorr_lag1,5,0.0003764668945223093,697.5,0.22306024212869469,42.5,0.4172431017566356,121.5,0.16952027967650504,51.5,321.0,80.0,-11.0,852.5,-374.0,515.5,0.00019501211034427405,445.0,350.75,62.5
TF:WPT_addd_mad,5,0.007563621737062931,518.0,0.21786397380764833,141.0,0.42207937561777253,111.0,0.15533380389067147,140.0,196.0,205.0,-10.0,752.5,-225.0,366.0,0.00015955198552786184,574.0,350.9375,62.5
SPAT:st_hist_entropy,5,0.05033576115965843,428.0,0.14245267248354787,533.0,0.18885047889304296,638.0,0.05277720590469004,621.0,287.0,114.0,-4.0,152.5,-2.0,130.5,0.000351575633164079,214.0,353.875,62.5
TF:WPT_band_flatness,5,7.008733973634662e-06,815.0,0.22508136670163148,24.0,0.3910176019970284,197.0,0.17287489457156696,42.0,341.0,60.0,-10.0,752.5,-4.0,145.5,0.00011066120886696182,801.0,354.625,62.5
TF:stft_skew,5,160.41314697265625,79.0,0.1116939868692293,651.0,0.28085286486826,479.0,0.1475953790555456,224.0,0.0,701.5,-8.0,552.5,-1.0,59.0,0.0006139115939407776,92.0,354.75,62.5
FREQ:peak1_freq,5,43962.82421875,39.0,0.08219759324910711,748.0,0.41169310582975305,138.0,-0.007197022550903214,980.0,0.0,701.5,-4.0,152.5,-1.0,59.0,0.0012321493580851942,32.0,356.25,62.5
TF:DWT_L4_tk_mean,5,0.5579918622970581,257.0,0.2225928862423352,51.0,0.39472430472619857,188.0,0.1682330843561304,67.0,310.0,91.0,-11.0,852.5,-555.0,696.0,0.0001433211037749938,664.0,358.3125,62.5
TF:WPT_aaaa_entropy,5,0.1965773105621338,329.0,0.12738708385540576,584.0,0.1589821358789929,665.0,0.10196847876631455,418.0,153.0,248.0,-8.0,552.5,-1.0,59.0,0.0008873621037715325,52.0,363.4375,62.5
TIME:iqr,5,0.037833333015441895,447.0,0.1700602910915417,435.0,0.2639849826881302,510.0,0.0691830866700557,562.0,248.0,153.0,-9.0,652.5,-1.0,59.0,0.0005302241500331125,112.0,366.3125,62.5
TF:DWT_L0_tk_max,5,103094.359375,32.0,0.15615649182548627,478.0,0.23062814580964064,583.0,0.0476502622958849,648.0,0.0,701.5,-6.0,352.5,-1.0,59.0,0.0005801429725797623,102.0,369.5,62.5
SPAT:st_t_centroid,5,0.0029567847959697247,578.0,0.07274179332565715,783.0,0.2717359744041543,499.0,0.05547737486655011,612.0,107.0,294.0,-3.0,52.5,-1.0,59.0,0.0005583425912833224,110.0,373.4375,62.5
TIME:env_mean,5,0.006785071920603514,524.0,0.16489297819113605,452.0,0.3356315404852661,360.0,0.07697066434496866,524.0,141.0,260.0,-9.0,652.5,-1.0,59.0,0.0004059749717428849,171.0,375.3125,62.5
TF:WPT_dadd_tk_mean,5,2.2895208928730426e-07,885.0,0.22235054066312163,58.0,0.3872565830518102,213.0,0.1662947183882961,77.0,315.0,86.0,-11.0,852.5,-158.0,299.0,0.00017035342854286416,532.0,375.3125,62.5
TF:Et_spread,5,7.609299659729004,154.0,0.12785313478172644,581.0,0.2969368238938266,438.0,0.08069443179708889,516.0,0.0,701.5,-6.0,352.5,-2.0,130.5,0.00047286162766655505,130.0,375.4375,62.5
TF:WPT_aadd_var,5,1.825116753578186,213.0,0.22235962841029633,57.0,0.441336262832436,60.0,0.16595315591189805,80.0,301.0,100.0,-11.0,852.5,-557.0,698.5,3.488301667771144e-05,945.0,375.75,62.5
TF:WPT_dada_energy,5,0.1049138754606247,378.0,0.22453145098707322,27.0,0.45716874252200546,23.0,0.17239643855940026,45.0,350.0,51.0,-9.0,652.5,-782.0,923.0,5.665412291305583e-05,919.0,377.3125,62.5
TF:WPT_daaa_iqr,5,1.6534122551092878e-06,840.0,0.2205251598701307,88.0,0.4113744550694429,140.0,0.1517949408595197,174.0,213.0,188.0,-8.0,552.5,-179.0,320.5,0.00012893855634604483,719.0,377.75,62.5
TF:Ef_peak_freq,5,138083.40625,30.0,0.13701160277723706,556.0,0.28921379222883026,458.0,0.06544358928464891,574.0,0.0,701.5,-3.0,52.5,-184.0,325.0,0.00024250605908688464,330.0,378.375,62.5
TF:WPT_aadd_energy,5,491633.125,22.0,0.2223937568789403,56.0,0.4285465651433751,97.0,0.16609617651444733,79.0,300.0,101.0,-11.0,852.5,-757.0,898.5,5.230210121776663e-05,925.0,378.875,62.5
TF:WPT_dadd_entropy,5,0.09675545990467072,381.0,0.12157793729755767,611.0,0.1653087028513025,659.0,0.011161419915118992,840.0,347.0,54.0,-6.0,352.5,-1.0,59.0,0.0006722932725326374,82.0,379.8125,62.5
FREQ:spec_rolloff85,5,46039.375,38.0,0.16114233735673858,458.0,0.3723684233473863,268.0,0.0477157766341868,647.0,0.0,701.5,-8.0,552.5,-83.0,224.5,0.0004341449784893193,151.0,380.0625,62.5
TIME:n_valleys,5,4356.65673828125,52.0,0.21222051884244553,190.0,0.3822024927062282,235.0,0.154192613093473,151.0,282.0,119.0,-12.0,952.5,-445.0,586.0,0.0001162212858089173,779.0,383.0625,62.5
SPAT:sp_grad_std,5,2.4090841683427406e-21,946.0,0.0967950562638446,705.0,0.36082538617735915,297.0,0.05090747980028926,628.0,39.0,362.0,-3.0,52.5,-1.0,59.0,0.002160925677122747,22.0,383.9375,62.5
TF:WPT_aada_mad,5,0.029529662802815437,458.0,0.21975562436278837,106.0,0.3753187483698537,260.0,0.15549047192326004,138.0,218.0,183.0,-10.0,752.5,-458.0,599.0,0.0001547904697669119,598.0,386.8125,62.5
TF:WPT_dddd_rms,5,1.5998630260583013e-05,789.0,0.2170663898631172,155.0,0.40536307241319447,161.0,0.148056691252108,216.0,115.0,286.0,-9.0,652.5,-107.0,248.0,0.00015674723373296776,587.0,386.8125,62.5
TF:DWT_L4_std,5,0.1959250271320343,331.0,0.21726672069350658,151.0,0.4511835682754173,35.0,0.14777447189481607,218.0,100.0,301.0,-12.0,952.5,-444.0,585.0,0.00017048445655828262,530.0,387.9375,62.5
TIME:p75,5,0.010997258126735687,498.0,0.17202021693350747,418.0,0.25710627901798766,536.0,0.07536355486594407,530.0,224.0,177.0,-10.0,752.5,-1.0,59.0,0.00045392509002319386,144.0,389.3125,62.5
TF:Ef_rolloff95,5,349900.21875,25.0,0.18985075955475436,343.0,0.4360673808709312,72.0,0.09641222866077995,446.0,0.0,701.5,-9.0,652.5,-518.0,659.0,0.00034403522458743835,218.0,389.625,62.5
SPAT:sp_grad_max,5,6.266537436238181e-20,945.0,0.06653720999301205,794.0,0.3973405964758352,182.0,0.011908488539698212,833.0,265.0,136.0,-4.0,152.5,-1.0,59.0,0.0016392163056862944,26.0,390.9375,62.5
TIME:mean_peak_interval,5,521.8182373046875,72.0,0.18349682957323418,370.0,0.3732787020800621,266.0,0.05507915131807066,613.0,0.0,701.5,-9.0,652.5,-95.0,236.5,0.00034335468685453563,219.0,391.3125,62.5
TF:WPT_dadd_abs_mean,5,7.92511273175478e-05,751.0,0.22018965650262146,93.0,0.4173325281616789,120.0,0.1508543475200496,187.0,178.0,223.0,-11.0,852.5,-41.0,182.0,0.00012781911204872893,722.0,391.3125,62.5
TF:WPT_aadd_abs_mean,5,0.2151816040277481,317.0,0.2193901452973949,115.0,0.4324596949371191,90.0,0.15157276200306122,177.0,150.0,251.0,-12.0,952.5,-562.0,703.5,0.0001701064542761845,534.0,392.5,62.5
TF:WPT_ddad_rms,5,1.2688036576946615e-06,846.0,0.21777696031389965,144.0,0.4252059796218739,102.0,0.14879715036807337,205.0,138.0,263.0,-10.0,752.5,-10.0,151.5,0.00013971712634205225,679.0,392.875,62.5
TF:WPT_daad_rel_energy,5,2.2490188530954747e-11,937.0,0.22200836538903757,59.0,0.4482492289750004,42.0,0.16544237809939483,84.0,291.0,110.0,-11.0,852.5,-588.0,729.0,0.00024203832649394432,332.0,393.1875,62.5
TIME:p90,5,0.015766248106956482,483.0,0.1403260323622955,541.0,0.23661614676298726,575.0,0.050563251363768665,630.0,37.0,364.0,-5.0,252.5,-48.0,189.5,0.0005310876469887804,111.0,393.25,62.5
TF:Et_p75,5,0.041107311844825745,440.0,0.14106988192501366,538.0,0.2607588164645751,516.0,0.1067430189939748,363.0,0.0,701.5,-3.0,52.5,-70.0,211.0,0.00023968017962937955,336.0,394.75,62.5
TF:WPT_ddda_mad,5,3.42958519468084e-05,771.0,0.2197405528927816,107.0,0.42784732011319626,99.0,0.16078438100632603,106.0,267.0,134.0,-9.0,652.5,-250.0,391.0,7.52154704566575e-05,899.0,394.9375,62.5
TF:DWT_L3_tk_mean,5,3.2671380043029785,189.5,0.2191152429048719,128.5,0.37921751759230693,247.5,0.16458081168579305,86.5,244.0,157.0,-8.0,552.5,-735.0,876.5,4.696282180048034e-05,935.0,396.625,62.5
TF:DWT_L3_var,5,3.2467756271362305,191.5,0.21664042907859216,166.5,0.36443479281580116,282.5,0.16298708255719307,98.5,205.0,196.0,-10.0,752.5,-498.0,639.0,8.700762881571959e-05,865.0,398.9375,62.5
TF:WPT_ddad_tk_mean,5,3.185247898773724e-11,934.0,0.22091199706934353,78.0,0.39420104684836366,191.0,0.16563078185342595,83.0,312.0,89.0,-8.0,552.5,-192.0,333.0,4.662099406191493e-05,936.0,399.5625,62.5
TF:WPT_aaad_energy,5,875050.0,19.5,0.2167384365170248,163.5,0.38488138696190877,220.5,0.163236387557895,95.5,207.0,194.0,-10.0,752.5,-726.0,867.0,6.256086585987822e-05,915.0,403.4375,62.5
TF:WPT_ddda_energy,5,0.030152464285492897,456.0,0.21442643427966523,182.0,0.40829946843610543,149.0,0.1564178678339689,134.0,245.0,156.0,-10.0,752.5,-504.0,645.5,0.00012057432571722346,759.0,404.25,62.5
TIME:hist_contrast,5,3.2672979831695557,188.0,0.12640888882228057,589.0,0.1164051860834836,725.0,0.09386491951338066,459.0,0.0,701.5,-4.0,152.5,-66.0,207.5,0.00033773443098588204,221.0,405.4375,62.5
TIME:p25,5,0.009452614933252335,507.0,0.15759314060697668,474.0,0.28503980837740484,472.0,0.054526194236556504,615.0,179.0,222.0,-7.0,452.5,-80.0,221.0,0.0002741343522776942,284.0,405.9375,62.5
SPAT:sp_gini,5,5.5233842676211525e-30,952.0,0.00018751895432954853,950.0,0.29647803348170987,440.0,0.05037351115789995,631.0,188.0,213.0,-1.0,1.0,-1.0,59.0,0.0025135030065298845,19.0,408.125,62.5
FREQ:frac_low,5,0.09090796113014221,384.0,0.20084641699211872,240.0,0.38054449320539474,242.0,0.15724236290781415,129.0,184.0,217.0,-10.0,752.5,-373.0,514.0,0.0001145889562629072,789.0,408.4375,62.5
TF:WPT_addd_entropy,5,0.14040574431419373,359.0,0.11474344556307041,640.0,0.11691285046748234,724.0,0.016724322932661743,793.0,261.0,140.0,-7.0,452.5,-1.0,59.0,0.0005825531059331088,101.0,408.5625,62.5
TF:das_low_high_ratio,5,876.5527954101562,67.0,0.09811073827871311,703.0,0.371220466788051,271.0,0.005904232849372238,876.0,0.0,701.5,-6.0,352.5,-52.0,193.0,0.0005602347981710201,109.0,409.125,62.5
TF:DWT_L4_tk_std,5,1.1779292821884155,229.0,0.20654422980787676,218.0,0.39594099299576824,185.0,0.14962393948006653,199.0,52.0,349.0,-10.0,752.5,-457.0,598.0,0.00012112159658565969,755.0,410.6875,62.5
TF:WPT_adad_iqr,5,0.005374496802687645,546.0,0.21720869838983992,153.0,0.353551569813356,318.0,0.15174254337847531,175.0,132.0,269.0,-9.0,652.5,-621.0,762.5,0.00020729788803709848,411.0,410.875,62.5
TF:WPT_ddda_var,5,1.1197812455066014e-07,895.0,0.21444644085966663,181.0,0.4152236478002118,126.0,0.15635500260735374,135.0,247.0,154.0,-10.0,752.5,-349.0,490.5,0.00016396336096482142,556.0,411.25,62.5
TF:WPT_ddda_std,5,8.344329398823902e-05,750.0,0.21430602691012127,183.0,0.41106326125151105,141.0,0.1498806049648245,197.0,120.0,281.0,-11.0,852.5,-200.0,341.0,0.00016745636952963288,545.0,411.3125,62.5
FREQ:peak_ratio,5,0.05231830105185509,423.0,0.11693033094036487,635.0,0.07450803254128324,808.0,0.07136893143813162,546.0,203.0,198.0,-3.0,52.5,-189.0,330.0,0.00025312365313392754,312.0,413.0625,62.5
TF:DWT_L1_iqr,5,0.8139070272445679,239.0,0.18405637205774272,364.0,0.24361546107195542,562.0,0.12265128346853946,308.0,0.0,701.5,-8.0,552.5,-146.0,287.0,0.000267905838099545,292.0,413.25,62.5
TF:WPT_ddda_abs_mean,5,4.8028581659309566e-05,764.0,0.21986700144066748,104.0,0.41700255778423134,123.0,0.15914759118094712,114.0,222.0,179.0,-11.0,852.5,-186.0,327.5,9.36103179644477e-05,845.0,413.625,62.5
TF:WPT_aaaa_kurt,5,9.27053451538086,149.0,0.09050794959343723,721.0,0.12892789747416877,708.0,0.08385294806331134,496.0,0.0,701.5,-7.0,452.5,-1.0,59.0,0.0008252281179531393,58.0,418.125,62.5
TF:WPT_ddda_tk_mean,5,1.278976498042539e-07,894.0,0.21349284958271889,187.0,0.39037089141038317,199.0,0.14986382074741061,198.0,237.0,164.0,-9.0,652.5,-285.0,426.5,0.00014888811968135477,626.0,418.375,62.5
TF:WPT_aaad_var,5,3.2467756271362305,191.5,0.21664042907859216,166.5,0.36443479281580116,282.5,0.16298708255719307,98.5,204.0,197.0,-10.0,752.5,-775.0,916.0,0.00012126587785273768,753.0,419.6875,62.5
TF:tf_fill_ratio,5,0.033667851239442825,450.0,0.08992568099267138,723.0,0.2556383933991899,539.0,0.15345201290916521,158.0,0.0,701.5,-3.0,52.5,-110.0,251.0,0.0001834166077765108,484.0,419.875,62.5
FREQ:spec_centroid,5,33693.3359375,40.0,0.20149369378737098,237.0,0.29474997397452807,445.0,0.09906600607028354,429.0,0.0,701.5,-8.0,552.5,-186.0,327.5,0.0001477639386883594,635.0,420.9375,62.5
TF:glcm_51_energy_d3_a2,5,0.0009616138995625079,634.0,0.19202380406509686,320.0,0.4311237671627217,93.0,0.102741918204136,414.0,78.0,323.0,-11.0,852.5,-37.0,178.0,0.00016202167863044273,564.0,422.3125,62.5
TF:lbp_b31,5,0.0005807837005704641,668.0,0.19429940832958176,273.0,0.4044793002856326,165.0,0.10681891180865886,362.0,60.0,341.0,-9.0,652.5,-220.0,361.0,0.00016232647207620196,562.0,423.0625,62.5
TF:DWT_L2_var,5,3.4120514392852783,185.0,0.19367627645028845,284.0,0.3097661770191662,413.0,0.1431970161071434,241.0,32.0,369.0,-9.0,652.5,-610.0,751.5,0.00017654947964587293,508.0,425.5,62.5
TF:glcm_26_energy_d2_a1,5,0.0009337266092188656,641.5,0.19221215318157728,317.5,0.44624939517981677,48.5,0.10325083349032808,405.5,69.0,332.0,-11.0,852.5,-157.0,298.0,0.0001756097168180337,511.0,425.8125,62.5
TF:WPT_dada_std,5,0.00015622968203388155,731.0,0.21952892128529425,112.0,0.4539844832683353,28.0,0.15329834967756542,161.0,167.0,234.0,-11.0,852.5,-282.0,423.5,8.659781990021658e-05,866.0,426.0,62.5
TF:glcm_41_energy_d3_a0,5,0.0009115520515479147,649.0,0.19289105337618212,303.0,0.43016580617379985,96.0,0.10343941938719742,402.0,54.0,347.0,-11.0,852.5,-72.0,213.5,0.00016299222286931416,560.0,427.875,62.5
TF:WPT_aaaa_var,5,11.6519136428833,139.0,0.21231305370137285,189.0,0.3131664683301234,399.0,0.15669959890359206,131.0,164.0,237.0,-11.0,852.5,-780.0,921.0,0.0001601639101962326,570.0,429.8125,62.5
TF:WPT_dddd_mad,5,7.192372777353739e-06,813.0,0.21706017925398097,156.0,0.3756675973872703,259.0,0.15017927528793062,195.0,187.0,214.0,-9.0,652.5,-257.0,398.0,0.00011895742762453427,768.0,431.9375,62.5
TF:WPT_aaaa_range,5,35.17422103881836,108.5,0.15120679025081696,494.5,0.19616734967737282,629.5,0.10096985282970297,422.5,0.0,701.5,-9.0,652.5,-65.0,206.0,0.00029568134196328934,257.0,434.0,62.5
TF:DWT_L3_rms,5,0.4282193183898926,265.5,0.2106818986857203,200.5,0.38277563031120243,233.5,0.14064055337859835,249.5,17.0,384.0,-11.0,852.5,-528.0,669.0,0.00014929250183565314,621.0,434.4375,62.5
TF:WPT_addd_abs_mean,5,0.01018657349050045,502.0,0.21862445909509215,134.0,0.3983407942463524,178.0,0.15132986117752192,182.0,151.0,250.0,-11.0,852.5,-312.0,453.5,5.212091008521927e-05,926.0,434.75,62.5
TF:WPT_dddd_std,5,1.599621828063391e-05,790.0,0.21705847635331052,157.0,0.40646804245300094,159.0,0.1480513353965509,217.0,114.0,287.0,-9.0,652.5,-135.0,276.5,4.025933733048045e-05,939.0,434.75,62.5
TF:WPT_aaad_iqr,5,0.8257265686988831,237.5,0.21581212454650425,174.5,0.3651185143787563,279.5,0.14584105517331472,234.5,118.0,283.0,-8.0,552.5,-754.0,895.5,0.00010181241187890213,829.0,435.75,62.5
FREQ:spec_kurt,5,134741.390625,31.0,0.13724150079424133,553.0,0.34137102540112885,349.0,0.05288590287871964,620.0,0.0,701.5,-7.0,452.5,-198.0,339.0,0.0001936259438531627,450.0,437.0,62.5
TF:WPT_dadd_tk_std,5,5.735092827308108e-07,867.0,0.2144929897690975,180.0,0.39578292029435547,186.0,0.15883903217965423,119.0,172.0,229.0,-9.0,652.5,-266.0,407.0,8.910742885366379e-05,858.0,437.3125,62.5
TF:DWT_L4_p2p,5,9.442641258239746,147.5,0.18354612346965102,368.5,0.3313766091945305,367.5,0.13343664126931853,275.5,0.0,701.5,-8.0,552.5,-233.0,374.0,0.00013225990906010307,713.0,437.5,62.5
TF:DWT_L3_iqr,5,0.8257265686988831,237.5,0.21581212454650425,174.5,0.3651185143787563,279.5,0.14584105517331472,234.5,119.0,282.0,-8.0,552.5,-658.0,799.0,2.873054298872593e-05,950.0,438.6875,62.5
TF:WPT_daad_abs_mean,5,1.2037614396831486e-05,796.0,0.21931046892270778,121.0,0.3945161992346309,189.0,0.15184556269829,173.0,143.0,258.0,-12.0,952.5,-176.0,317.0,0.0001256156038624037,735.0,442.6875,62.5
TF:mod5_centroid,5,0.7765896916389465,242.0,0.08624305408261432,736.0,0.08834758978929802,785.0,0.007912867149685856,864.0,129.0,272.0,-4.0,152.5,-101.0,242.5,0.00030287835623567987,250.0,443.0,62.5
TIME:range_over_std,5,2.1577258110046387,208.5,0.10153133710339088,689.5,0.11066315014294315,738.5,0.10449576512082101,387.5,0.0,701.5,-7.0,452.5,-52.0,193.0,0.00037174046759492726,198.0,446.125,62.5
